match_id;duration;start_time;radiant_team_id;radiant_name;dire_team_id;dire_name;leagueid;league_name;series_id;series_type;radiant_score;dire_score;radiant_win;version
8037154761;1770;1731679875;9586122.0;4Pirates;9247798;Passion UA;17381;European Pro League  2024-2025 Season;925997;1;15;41;False;21.0
8037142197;2315;1731679694;9351740.0;Yakult Brothers;8261500;Xtreme Gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925979;1;21;25;False;
8037125839;1923;1731678904;9025359.0;The Covenant;9539477;Advance Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925996;1;20;45;False;21.0
8037122338;1722;1731679209;9017006.0;NAVI Junior;8724984;Virtus.pro;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;926012;1;4;27;False;21.0
8037122329;1671;1731678837;8629005.0;Flawless Goblins;8629317;Bright Crusaders;17233;Destiny League;925999;1;25;28;False;21.0
8037100404;2006;1731678034;7732977.0;BOOM Esports;9467224;Aurora Gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;926010;1;24;13;True;21.0
8037084926;1633;1731677578;9492830.0;Prodigy of God;8993427;Air Defense;17366;Ultras Dota Pro League  2024-25;925991;1;34;17;True;21.0
8037066782;1814;1731676959;9595260.0;;8597976;Talon;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;926004;1;24;5;True;21.0
8037062343;1674;1731676842;9498970.0;AVULUS;9530947;Palianytsia;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;926003;1;29;9;True;21.0
8037057259;2335;1731676641;9187903.0;Rogue Squad;9601305;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;926001;1;17;35;False;21.0
8037053346;1626;1731676438;8629317.0;Bright Crusaders;8629005;Flawless Goblins;17233;Destiny League;925999;1;20;16;True;21.0
8037038219;2180;1731675632;8261500.0;Xtreme Gaming;9351740;Yakult Brothers;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925979;1;18;25;False;21.0
8037032285;1938;1731675415;9593627.0;;9593895;Gaozu;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925980;1;16;26;False;21.0
8037031362;2210;1731675744;9586122.0;4Pirates;9247798;Passion UA;17381;European Pro League  2024-2025 Season;925997;1;40;24;True;21.0
8037030312;1450;1731675601;9539477.0;Advance Esports;9025359;The Covenant;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925996;1;40;11;True;21.0
8037013142;2258;1731674753;8629318.0;Mad Monkeys;8629014;Dragon Blood;17233;Destiny League;925992;1;52;44;True;21.0
8037003285;1504;1731674309;8936507.0;FenixTeam;9330485;BulletProofs;16313;Ancients League;925967;1;20;43;False;21.0
8036996654;2831;1731674088;8376696.0;One Move;9594647;PuckChamp;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925952;1;17;34;False;21.0
8036988906;1998;1731673927;8993427.0;Air Defense;9492830;Prodigy of God;17366;Ultras Dota Pro League  2024-25;925991;1;26;46;False;21.0
8036970460;2350;1731672969;9594117.0;Team Flamingos;8831040;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925984;1;32;54;False;21.0
8036956030;1544;1731672418;8629014.0;Dragon Blood;8629318;Mad Monkeys;17233;Destiny League;925983;1;12;38;False;21.0
8036951119;1246;1731672134;9330485.0;BulletProofs;8936507;FenixTeam;16313;Ancients League;925967;1;20;34;False;21.0
8036942939;2160;1731672128;9572608.0;Blue Submarine;9255039;1w Team;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925951;1;16;40;False;21.0
8036936774;1836;1731672068;9593627.0;;9593895;Gaozu;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925980;1;8;24;False;21.0
8036935166;1950;1731672030;9351740.0;Yakult Brothers;8261500;Xtreme Gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925979;1;8;25;False;21.0
8036934717;2357;1731671405;9600141.0;Zero Tenacity;8291895;Tundra Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925964;1;27;32;False;21.0
8036920391;914;1731670852;8629318.0;Mad Monkeys;8629014;Dragon Blood;17233;Destiny League;925974;1;6;21;False;21.0
8036912782;2190;1731670388;9594647.0;PuckChamp;8376696;One Move;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925952;1;13;29;False;21.0
8036904687;1412;1731670004;9530947.0;Palianytsia;9498970;AVULUS;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925971;1;8;22;False;21.0
8036900507;2450;1731669798;8831040.0;Ghost Sheep;9594120;Team Flamingos;17366;Ultras Dota Pro League  2024-25;925970;1;29;46;False;21.0
8036881134;1921;1731668830;8936507.0;FenixTeam;9330485;BulletProofs;16313;Ancients League;925967;1;35;54;False;21.0
8036878790;1990;1731668706;9255039.0;1w Team;9572608;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925951;1;28;6;True;21.0
8036877363;1279;1731668630;8993427.0;Air Defense;9586443;Nethercore;17366;Ultras Dota Pro League  2024-25;925953;1;28;8;True;21.0
8036868119;1319;1731668541;8629005.0;Flawless Goblins;8629324;Swift Knights;17233;Destiny League;925965;1;6;33;False;21.0
8036863535;1423;1731668407;8291895.0;Tundra Esports;9600141;Zero Tenacity;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925964;1;21;10;True;21.0
8036836713;1307;1731666372;8961813.0;SHAOLIN;9332069;Mister Maniacs;16313;Ancients League;925937;1;20;45;False;21.0
8036834216;2426;1731666287;9594117.0;Team Flamingos;8831040;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925958;1;31;60;False;21.0
8036827742;1571;1731665923;8629324.0;Swift Knights;8629005;Flawless Goblins;17233;Destiny League;925956;1;14;38;False;21.0
8036816248;2140;1731665590;9547653.0;;9467224;Aurora Gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925920;1;8;33;False;21.0
8036812566;1938;1731664912;9593609.0;Nethercore;8993427;Air Defense;17366;Ultras Dota Pro League  2024-25;925953;1;19;39;False;21.0
8036808375;2875;1731664817;8376696.0;One Move;9594647;PuckChamp;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925952;1;21;30;False;21.0
8036801179;973;1731664200;9246723.0;;8494848;Winter Bear;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925942;1;9;36;False;21.0
8036799368;2606;1731664804;9255039.0;1w Team;9572608;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925951;1;14;28;False;21.0
8036797794;1038;1731663979;;;7554697;Nigma Galaxy;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925938;1;3;27;False;21.0
8036791364;2011;1731663557;9332069.0;Mister Maniacs;8961813;SHAOLIN;16313;Ancients League;925937;1;33;25;True;21.0
8036774102;2641;1731662454;8629005.0;Flawless Goblins;8629324;Swift Knights;17233;Destiny League;925943;1;44;48;False;21.0
8036767039;2121;1731661935;9467224.0;Aurora Gaming;9547653;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925920;1;28;12;True;21.0
8036766663;2137;1731661911;9593627.0;;350190;Ascent Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925923;1;28;18;True;21.0
8036763612;717;1731661713;8494848.0;Winter Bear;9246723;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925942;1;20;5;True;21.0
8036756648;1922;1731661245;9593895.0;Gaozu;9409659;spiky gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925924;1;18;20;True;21.0
8036755169;1610;1731661156;8629315.0;Wiser Warriors;9425656;LSG;17233;Destiny League;925933;1;29;42;False;21.0
8036752565;978;1731661203;7554697.0;Nigma Galaxy;9600798;Ethereal Edge;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925938;1;25;3;True;21.0
8036750976;1914;1731660853;8961813.0;SHAOLIN;9332069;Mister Maniacs;16313;Ancients League;925937;1;40;25;True;21.0
8036747614;2218;1731660621;9601037.0;;7732977;BOOM Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925925;1;24;29;False;21.0
8036733045;1653;1731659794;9425660.0;Shadow Avengers;9426115;Dark Rebellion;17233;Destiny League;925919;1;25;42;False;21.0
8036719876;1639;1731658733;8629315.0;Wiser Warriors;9425656;LSG;17233;Destiny League;925933;1;29;32;False;21.0
8036704294;1627;1731657609;9426115.0;Dark Rebellion;9425660;Shadow Avengers;17233;Destiny League;925919;1;26;37;False;21.0
8036704181;2001;1731657545;9330493.0;RuleBreakers;8893825;Lucky Bulldogs;16313;Ancients League;925927;1;44;33;True;21.0
8036701350;1510;1731657607;9601037.0;;7732977;BOOM Esports;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925925;1;8;43;False;21.0
8036701092;1813;1731657805;9593895.0;Gaozu;9409659;spiky gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925924;1;27;11;True;21.0
8036699647;2789;1731657626;350190.0;Ascent Esports;9593627;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925923;1;13;25;False;21.0
8036685624;2763;1731657604;9467224.0;Aurora Gaming;9547653;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925920;1;26;26;False;21.0
8036674931;1510;1731655430;9425660.0;Shadow Avengers;9426115;Dark Rebellion;17233;Destiny League;925919;1;12;31;False;21.0
8036674725;1541;1731655324;8893825.0;Lucky Bulldogs;9330493;RuleBreakers;16313;Ancients League;925918;1;18;36;False;21.0
8036667422;1976;1731654796;8629317.0;Bright Crusaders;8629014;Dragon Blood;17233;Destiny League;925912;1;50;33;True;21.0
8036646385;1872;1731653039;9330493.0;RuleBreakers;8893825;Lucky Bulldogs;16313;Ancients League;925915;1;34;41;False;21.0
8036635755;2043;1731652286;2443375.0;Foxy gaming;9425656;LSG;17233;Destiny League;925904;1;36;33;True;21.0
8036635394;1524;1731652123;8629014.0;Dragon Blood;8629317;Bright Crusaders;17233;Destiny League;925912;1;19;33;False;21.0
8036616788;2086;1731650754;9545782.0;Ivory;9595260;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925877;1;18;32;False;21.0
8036611359;1311;1731650084;9425656.0;LSG;2443375;Foxy gaming;17233;Destiny League;925904;1;24;16;True;21.0
8036609234;1570;1731649797;9332059.0;Ninja Bros;9332084;Lighting Legends;16313;Ancients League;925905;1;24;27;False;21.0
8036606934;1467;1731649614;8629318.0;Mad Monkeys;8629324;Swift Knights;17233;Destiny League;925892;1;38;17;True;21.0
8036582511;2246;1731647399;8261500.0;Xtreme Gaming;9448501;TEAM TURTLE;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925881;1;26;6;True;21.0
8036581875;1887;1731647342;9545782.0;Ivory;9595260;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925877;1;22;10;True;21.0
8036580789;1817;1731647247;9332084.0;Lighting Legends;9332059;Ninja Bros;16313;Ancients League;925905;1;32;16;True;21.0
8036580087;2072;1731647237;2443375.0;Foxy gaming;9425656;LSG;17233;Destiny League;925904;1;45;28;True;21.0
8036578884;1173;1731647075;9600432.0;;8597976;Talon;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925885;1;8;29;False;21.0
8036578866;1828;1731647172;8629324.0;Swift Knights;8629318;Mad Monkeys;17233;Destiny League;925892;1;24;32;False;21.0
8036566537;1574;1731645942;9461007.0;Evil Rabbit;9351740;Yakult Brothers;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925879;1;7;26;False;21.0
8036548219;2117;1731644311;8629318.0;Mad Monkeys;8629324;Swift Knights;17233;Destiny League;925892;1;28;38;False;21.0
8036538420;1952;1731643599;8597976.0;Talon;9600432;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925885;1;45;21;True;21.0
8036534310;2522;1731643479;9448501.0;TEAM TURTLE;8261500;Xtreme Gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925881;1;24;33;False;21.0
8036533297;1036;1731643344;9351740.0;Yakult Brothers;9461007;Evil Rabbit;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925879;1;27;2;True;21.0
8036526306;2294;1731643202;9595260.0;;9545782;Ivory;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925877;1;29;32;True;21.0
8036505202;2303;1731640487;8849817.0;ZEUS THUNDER GOD;8849837;FALL VICTIMS;17163;Dota 2 Space League;925827;1;50;43;True;21.0
8036481689;1381;1731638358;8849837.0;FALL VICTIMS;8849817;ZEUS THUNDER GOD;17163;Dota 2 Space League;925827;1;26;20;True;21.0
8036455189;1785;1731635986;8849817.0;ZEUS THUNDER GOD;8849837;FALL VICTIMS;17163;Dota 2 Space League;925827;1;26;17;True;21.0
8036431276;1224;1731633963;9025669.0;CrimsonSky;8970060;Moonwalkers;17163;Dota 2 Space League;925812;1;7;23;False;21.0
8036411419;1474;1731631513;8970060.0;Moonwalkers;9025669;CrimsonSky;17163;Dota 2 Space League;925812;1;20;37;False;21.0
8036380221;1897;1731628391;9025669.0;CrimsonSky;8970060;Moonwalkers;17163;Dota 2 Space League;925812;1;22;28;False;21.0
8036348695;2097;1731625539;8850016.0;FLYING FORTUNE;8987220;HolyTeam;17163;Dota 2 Space League;925799;1;33;39;True;21.0
8036343541;1943;1731625277;8737621.0;Lava Esports ;9257597;Numa Numa Iei;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925787;1;45;15;True;21.0
8036322660;1346;1731623510;8987220.0;HolyTeam;8850016;FLYING FORTUNE;17163;Dota 2 Space League;925799;1;6;17;False;21.0
8036313899;1810;1731622781;9601198.0;;8538597;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925790;1;19;29;False;21.0
8036307789;2522;1731622220;9601197.0;;9554686;Zone_Academy;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925788;1;27;29;False;21.0
8036306817;1713;1731622138;9257597.0;Numa Numa Iei;8737621;Lava Esports ;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925787;1;26;14;True;21.0
8036300275;1807;1731621668;9546351.0;BladeBreakers;9601195;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925786;1;26;10;True;21.0
8036281339;1676;1731620247;8957156.0;Silent killer;8849833;VERTEX PACK;17163;Dota 2 Space League;925776;1;28;19;True;21.0
8036253338;1731;1731618653;9601198.0;;8538597;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925790;1;10;33;False;21.0
8036248811;2290;1731618385;9554686.0;Zone_Academy;9601197;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925788;1;31;29;True;21.0
8036247735;1657;1731618428;8737621.0;Lava Esports ;9257597.0;Numa Numa Iei;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925787;1;44;10;True;21
8036245297;1981;1731618141;9546351.0;BladeBreakers;9601195.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925786;1;33;22;True;21
8036243160;2828;1731618025;9601160.0;;8910932.0;Infamous ;17367;EPL World Series: America 2024-2025 Season ;925743;1;38;40;True;21
8036237024;2229;1731617789;9600141.0;Zero Tenacity;5014799.0;Nemiga Gaming;17381;European Pro League  2024-2025 Season;925757;1;30;20;True;21
8036233391;2024;1731617546;8849833.0;VERTEX PACK;8957156.0;Silent killer;17163;Dota 2 Space League;925776;1;21;43;False;21
8036174359;1616;1731614664;5014799.0;Nemiga Gaming;9600141.0;Zero Tenacity;17381;European Pro League  2024-2025 Season;925757;1;31;8;True;21
8036170587;2337;1731614547;8957156.0;Silent killer;8849833.0;VERTEX PACK;17163;Dota 2 Space League;925776;1;35;27;False;21
8036138503;2834;1731613107;9601160.0;;8910932.0;Infamous ;17367;EPL World Series: America 2024-2025 Season ;925743;1;32;35;False;21
8036087354;1966;1731611042;9600141.0;Zero Tenacity;5014799.0;Nemiga Gaming;17381;European Pro League  2024-2025 Season;925757;1;30;15;True;21
8036029687;2566;1731608811;8910932.0;Infamous ;9601160.0;;17367;EPL World Series: America 2024-2025 Season ;925743;1;26;37;False;21
8035911563;1642;1731604435;8831040.0;Ghost Sheep;9587203.0;business club;17366;Ultras Dota Pro League  2024-25;925720;1;36;21;True;21
8035905180;2423;1731604202;9586122.0;4Pirates;9449748.0;DMS;17381;European Pro League  2024-2025 Season;925713;1;26;23;True;21
8035893745;1492;1731603857;8629317.0;Bright Crusaders;2443375.0;Foxy gaming;17233;Destiny League;925722;1;14;30;False;21
8035835766;1298;1731601887;2443375.0;Foxy gaming;8629317.0;Bright Crusaders;17233;Destiny League;925722;1;18;9;True;21
8035823867;1505;1731601315;9587203.0;business club;8831040.0;Ghost Sheep;17366;Ultras Dota Pro League  2024-25;925720;1;17;35;False;21
8035790083;2342;1731600151;9600141.0;Zero Tenacity;6517445.0;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925714;0;36;26;True;21
8035785018;2400;1731600063;9586122.0;4Pirates;9449748.0;DMS;17381;European Pro League  2024-2025 Season;925713;1;26;18;True;21
8035759005;1403;1731599148;9426115.0;Dark Rebellion;8629318.0;Mad Monkeys;17233;Destiny League;925697;1;40;22;True;21
8035705468;1136;1731597272;9600141.0;Zero Tenacity;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;29;14;True;21
8035704226;1661;1731597230;9366989.0;Flux;1838315.0;Team Secret;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925700;0;9;35;False;21
8035693974;2742;1731596890;9360651.0;Dandelions;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925698;0;19;47;False;21
8035692830;1696;1731596875;8629318.0;Mad Monkeys;9426115.0;Dark Rebellion;17233;Destiny League;925697;1;15;34;False;21
8035685413;1689;1731596598;9530716.0;Air Defence;9586420.0;KIBA ARMS;17366;Ultras Dota Pro League  2024-25;925696;1;22;55;False;21
8035639512;1618;1731595053;8588969.0;HYDRA;7422789.0;9Pandas;17381;European Pro League  2024-2025 Season;925680;1;14;42;False;21
8035615676;1915;1731594294;9425660.0;Shadow Avengers;8629014.0;Dragon Blood;17233;Destiny League;925664;1;25;15;True;21
8035594439;1716;1731593553;9360651.0;Dandelions;9572608.0;Blue Submarine;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925687;0;4;18;False;21
8035583190;2205;1731593177;9366989.0;Flux;1838315.0;Team Secret;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925684;0;12;25;False;21
8035570979;2276;1731592764;9586420.0;KIBA ARMS;8993427.0;Air Defense;17366;Ultras Dota Pro League  2024-25;925667;1;51;35;True;21
8035538105;1741;1731591686;8629014.0;Dragon Blood;9425660.0;Shadow Avengers;17233;Destiny League;925664;1;27;39;False;21
8035530456;1711;1731591483;7422789.0;9Pandas;8588969.0;HYDRA;17381;European Pro League  2024-2025 Season;925680;1;41;12;True;21
8035515744;1903;1731590852;9492830.0;Prodigy of God;9587203.0;business club;17366;Ultras Dota Pro League  2024-25;925677;1;26;43;False;21
8035484179;1787;1731589772;8993427.0;Air Defense;9586420.0;KIBA ARMS;17366;Ultras Dota Pro League  2024-25;925667;1;40;25;True;21
8035474660;1915;1731589368;9461007.0;Evil Rabbit;9600823.0;crychic;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925656;1;37;12;True;21
8035470193;1666;1731589411;9425660.0;Shadow Avengers;8629014.0;Dragon Blood;17233;Destiny League;925664;1;18;38;False;21
8035412014;1038;1731587182;9461007.0;Evil Rabbit;9600823.0;crychic;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925656;1;31;6;True;21
8035402935;2268;1731586552;9587203.0;business club;9486936.0;Prodigy of God;17366;Ultras Dota Pro League  2024-25;925653;1;54;21;True;21
8035392622;3123;1731586260;9017006.0;NAVI Junior;9403748.0;Dragon Esports Club;17381;European Pro League  2024-2025 Season;925633;1;45;16;True;21
8035351268;1537;1731584267;8893840.0;Big Bang Gaming;9330492.0;Iconic;16313;Ancients League;925638;1;15;40;False;21
8035346516;1773;1731584105;8629324.0;Swift Knights;8629315.0;Wiser Warriors;17233;Destiny League;925635;1;23;40;False;21
8035325801;1574;1731583033;9403748.0;Dragon Esports Club;9017006.0;NAVI Junior;17381;European Pro League  2024-2025 Season;925633;1;6;29;False;21
8035295757;2019;1731581487;9330492.0;Iconic;8893840.0;Big Bang Gaming;16313;Ancients League;925638;1;35;33;True;21
8035294602;3675;1731581511;350190.0;Ascent Esports;9461007.0;Evil Rabbit;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925620;1;50;25;True;21
8035291307;1908;1731581272;8629315.0;Wiser Warriors;8629324.0;Swift Knights;17233;Destiny League;925635;1;41;48;False;21
8035281686;1627;1731580695;9586420.0;KIBA ARMS;9594117.0;Team Flamingos;17366;Ultras Dota Pro League  2024-25;925628;1;12;29;False;21
8035256632;1470;1731579198;8893840.0;Big Bang Gaming;9330492.0;Iconic;16313;Ancients League;925638;1;30;24;True;21
8035246143;1933;1731578561;8629324.0;Swift Knights;8629315.0;Wiser Warriors;17233;Destiny League;925635;1;34;50;False;21
8035239670;2783;1731578418;9017006.0;NAVI Junior;9403748.0;Dragon Esports Club;17381;European Pro League  2024-2025 Season;925633;1;27;26;False;21
8035234682;2716;1731577794;350190.0;Ascent Esports;9461007.0;Evil Rabbit;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925620;1;27;37;False;21
8035225867;2534;1731577323;9594117.0;Team Flamingos;9586420.0;KIBA ARMS;17366;Ultras Dota Pro League  2024-25;925628;1;44;48;True;21
8035224227;1330;1731577102;9538207.0;Myth Avenue Gaming;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;33;14;True;21
8035213921;1907;1731576404;9018528.0;Crew X;8893837.0;Parallel eSports;16313;Ancients League;925622;1;28;52;False;21
8035212944;1409;1731576386;9425660.0;Shadow Avengers;8629318.0;Mad Monkeys;17233;Destiny League;925618;1;22;29;False;21
8035184741;1420;1731574350;9601037.0;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;23;7;True;21
8035181222;1718;1731574099;9538207.0;Myth Avenue Gaming;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;23;35;False;21
8035179180;1710;1731574095;8629318.0;Mad Monkeys;9425660.0;Shadow Avengers;17233;Destiny League;925618;1;19;36;False;21
8035175096;1970;1731573658;8893837.0;Parallel eSports;9018528.0;Crew X;16313;Ancients League;925622;1;34;30;True;21
8035166831;2571;1731573740;350190.0;Ascent Esports;9461007.0;Evil Rabbit;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925620;1;25;25;True;21
8035161968;1496;1731572721;2443375.0;Foxy gaming;8629014.0;Dragon Blood;17233;Destiny League;925616;1;28;23;True;21
8035148824;1555;1731571730;9593609.0;Nethercore;9594117.0;Team Flamingos;17366;Ultras Dota Pro League  2024-25;925619;1;16;44;False;21
8035148068;1627;1731571714;9425660.0;Shadow Avengers;8629318.0;Mad Monkeys;17233;Destiny League;925618;1;24;41;False;21
8035145726;1679;1731571496;9594485.0;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;23;16;True;21
8035143602;1891;1731571332;9538207.0;Myth Avenue Gaming;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;27;12;True;21
8035137665;1801;1731570867;9330489.0;ThunderLab;8864178.0;Marvelous Warriors;16313;Ancients League;925606;1;20;35;False;21
8035135896;1313;1731570790;8629014.0;Dragon Blood;2443375.0;Foxy gaming;17233;Destiny League;925616;1;20;39;False;21
8035123359;1008;1731569787;9600823.0;crychic;9409659.0;spiky gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925602;1;4;31;False;21
8035115720;1636;1731569185;8629317.0;Bright Crusaders;9425656.0;LSG;17233;Destiny League;925607;1;28;51;False;21
8035107248;1632;1731568473;8864178.0;Marvelous Warriors;9330489.0;ThunderLab;16313;Ancients League;925606;1;27;28;True;21
8035106505;1967;1731568598;9594117.0;Team Flamingos;9586443.0;Nethercore;17366;Ultras Dota Pro League  2024-25;925610;1;34;24;True;21
8035095498;2099;1731567516;9426115.0;Dark Rebellion;8629324.0;Swift Knights;17233;Destiny League;925604;1;35;46;False;21
8035093794;885;1731567360;9409659.0;spiky gaming;9600823.0;crychic;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925602;1;14;2;True;21
8035086425;1617;1731566829;9425656.0;LSG;8629317.0;Bright Crusaders;17233;Destiny League;925607;1;45;19;True;21
8035075203;2033;1731565752;9330489.0;ThunderLab;8864178.0;Marvelous Warriors;16313;Ancients League;925606;1;39;28;True;21
8035068245;1729;1731565155;8629324.0;Swift Knights;9426115.0;Dark Rebellion;17233;Destiny League;925604;1;41;24;True;21
8035060325;1487;1731564466;8629005.0;Flawless Goblins;2443375.0;Foxy gaming;17233;Destiny League;925596;1;28;19;True;21
8035050434;1303;1731563528;9018543.0;Hustlers;9332046.0;Dominatrix;16313;Ancients League;925597;1;19;32;False;21
8035049805;2020;1731564055;9600823.0;crychic;9409659.0;spiky gaming;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;925602;1;25;11;True;21
8035032366;1690;1731561890;8629315.0;Wiser Warriors;8629318.0;Mad Monkeys;17233;Destiny League;925590;1;36;26;True;21
8035025193;1773;1731561202;9332046.0;Dominatrix;9018543.0;Hustlers;16313;Ancients League;925597;1;44;22;True;21
8035022155;2564;1731561138;2443375.0;Foxy gaming;8629005.0;Flawless Goblins;17233;Destiny League;925596;1;32;44;False;21
8034991404;1706;1731558188;8629318.0;Mad Monkeys;8629315.0;Wiser Warriors;17233;Destiny League;925590;1;21;34;False;21
8034969416;1862;1731556115;8849837.0;FALL VICTIMS;8970060.0;Moonwalkers;17163;Dota 2 Space League;925563;1;34;42;False;21
8034943258;1840;1731553688;8970060.0;Moonwalkers;8849837.0;FALL VICTIMS;17163;Dota 2 Space League;925563;1;26;41;False;21
8034914763;1919;1731551126;8849837.0;FALL VICTIMS;8970060.0;Moonwalkers;17163;Dota 2 Space League;925563;1;31;38;False;21
8034887642;1846;1731548522;8850016.0;FLYING FORTUNE;8849817.0;ZEUS THUNDER GOD;17163;Dota 2 Space League;925538;1;24;13;True;21
8034859135;2351;1731545707;8849817.0;ZEUS THUNDER GOD;8850016.0;FLYING FORTUNE;17163;Dota 2 Space League;925538;1;38;43;False;21
8034836981;1490;1731543601;8850016.0;FLYING FORTUNE;8849817.0;ZEUS THUNDER GOD;17163;Dota 2 Space League;925538;1;9;27;False;21
8034804452;2014;1731540564;8987220.0;HolyTeam;8849833.0;VERTEX PACK;17163;Dota 2 Space League;925526;1;27;31;False;21
8034789735;1394;1731539227;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;25;10;True;21
8034780879;1673;1731538436;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;34;7;True;21
8034776519;2718;1731538077;8367062.0;Pacific ;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;22;32;False;21
8034774570;1466;1731537919;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;23;17;True;21
8034768168;2252;1731537475;8849833.0;VERTEX PACK;8987220.0;HolyTeam;17163;Dota 2 Space League;925526;1;16;31;False;21
8034762033;1290;1731536929;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;39;13;True;21
8034741599;1058;1731535434;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;36;12;True;21
8034737970;1680;1731535184;;;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;17;48;False;21
8034733681;1916;1731534897;;;7391226.0;A E A ;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;15;42;False;21
8034731576;1784;1731534754;8367062.0;Pacific ;;;17299;ESL One Bangkok 2024 Qualifiers powered by Intel;0;0;35;19;True;21
